,date,balance,account
1819,2023-01-19,-826.0400000000001,Account #3333
1820,2023-01-20,-1183.9,Account #3333
1821,2023-01-22,-1183.9,Account #3333
1822,2023-01-23,-1383.9,Account #3333
1823,2023-01-24,-1473.5800000000002,Account #3333
1824,2023-01-25,-1495.94,Account #3333
1825,2023-01-26,-1495.94,Account #3333
1826,2023-01-27,-1847.3400000000001,Account #3333
1827,2023-01-28,-1887.66,Account #3333
1828,2023-01-29,-1887.66,Account #3333
1829,2023-01-30,-2072.23,Account #3333
1830,2023-02-01,-2072.23,Account #3333
1831,2023-02-03,-2207.39,Account #3333
1832,2023-02-04,-2307.39,Account #3333
1833,2023-02-05,-2307.39,Account #3333
1834,2023-02-06,-2307.39,Account #3333
1835,2023-02-08,-2307.39,Account #3333
1836,2023-02-10,-2678.1,Account #3333
1837,2023-02-12,-2757.7799999999997,Account #3333
1838,2023-02-13,-2757.7799999999997,Account #3333
1839,2023-02-14,-2757.7799999999997,Account #3333
1840,2023-02-15,-2757.7799999999997,Account #3333
1841,2023-02-16,-3036.2099999999996,Account #3333
1842,2023-02-17,-3268.4799999999996,Account #3333
1843,2023-02-19,-3577.3199999999997,Account #3333
1844,2023-02-20,-3577.3199999999997,Account #3333
1845,2023-02-21,-3403.6899999999996,Account #3333
1846,2023-02-22,-3403.6899999999996,Account #3333
1847,2023-02-23,-3499.0899999999997,Account #3333
1848,2023-02-24,-3499.0899999999997,Account #3333
1849,2023-02-25,-3540.49,Account #3333
1850,2023-02-26,-3540.49,Account #3333
1851,2023-02-27,-3614.08,Account #3333
1852,2023-03-01,-3614.08,Account #3333
1853,2023-03-02,-4814.08,Account #3333
1854,2023-03-03,-4814.08,Account #3333
1855,2023-03-04,-4869.23,Account #3333
1856,2023-03-05,-4889.23,Account #3333
1857,2023-03-06,-4889.23,Account #3333
1858,2023-03-07,-5157.139999999999,Account #3333
1859,2023-03-08,-5422.779999999999,Account #3333
1860,2023-03-09,-5422.779999999999,Account #3333
1861,2023-03-10,-5422.779999999999,Account #3333
1862,2023-03-11,-5523.669999999999,Account #3333
1863,2023-03-12,-6031.37,Account #3333
1864,2023-03-13,-6145.91,Account #3333
1865,2023-03-14,-6218.8,Account #3333
1866,2023-03-16,-6218.8,Account #3333
1867,2023-03-17,-6284.17,Account #3333
1868,2023-03-18,-6284.17,Account #3333
1869,2023-03-20,-6284.17,Account #3333
1870,2023-03-21,-6284.17,Account #3333
1871,2023-03-22,-6284.17,Account #3333
1872,2023-03-23,-6394.01,Account #3333
1873,2023-03-24,-6605.900000000001,Account #3333
1874,2023-03-25,-6605.900000000001,Account #3333
1875,2023-03-27,-6605.900000000001,Account #3333
1876,2023-03-28,-6844.200000000001,Account #3333
1877,2023-03-29,-7382.900000000001,Account #3333
1878,2023-03-31,-7444.710000000001,Account #3333
1879,2023-04-01,-7444.710000000001,Account #3333
1880,2023-04-02,-7587.230000000001,Account #3333
1881,2023-04-03,-7587.230000000001,Account #3333
1882,2023-04-04,-7799.780000000002,Account #3333
1883,2023-04-05,-7799.780000000002,Account #3333
1884,2023-04-06,-7857.190000000001,Account #3333
1885,2023-04-07,-7857.190000000001,Account #3333
1886,2023-04-08,-7905.690000000001,Account #3333
1887,2023-04-11,-8215.660000000002,Account #3333
1888,2023-04-12,-8215.660000000002,Account #3333
1889,2023-04-13,-8292.960000000001,Account #3333
1890,2023-04-15,-8292.960000000001,Account #3333
1891,2023-04-16,-8439.210000000001,Account #3333
1892,2023-04-17,-8464.130000000001,Account #3333
1893,2023-04-18,-8564.03,Account #3333
1894,2023-04-19,-8564.03,Account #3333
1895,2023-04-20,-8564.03,Account #3333
1896,2023-04-21,-8603.730000000001,Account #3333
1897,2023-04-22,-8644.680000000002,Account #3333
1898,2023-04-24,-8644.680000000002,Account #3333
1899,2023-04-25,-8717.860000000002,Account #3333
1900,2023-04-26,-8764.930000000002,Account #3333
1901,2023-04-27,-8764.930000000002,Account #3333
1902,2023-04-28,-8764.930000000002,Account #3333
1903,2023-04-29,-8788.520000000002,Account #3333
1904,2023-05-01,-8788.520000000002,Account #3333
1905,2023-05-02,-8788.520000000002,Account #3333
1906,2023-05-03,-8788.520000000002,Account #3333
1907,2023-05-04,-10158.230000000001,Account #3333
1908,2023-05-05,-10446.300000000001,Account #3333
1909,2023-05-06,-10025.860000000002,Account #3333
1910,2023-05-08,-10025.860000000002,Account #3333
1911,2023-05-10,-10025.860000000002,Account #3333
1912,2023-05-11,-10314.570000000002,Account #3333
1913,2023-05-12,-9440.400000000001,Account #3333
1914,2023-05-14,-9440.400000000001,Account #3333
1915,2023-05-15,-9440.400000000001,Account #3333
1916,2023-05-16,-9440.400000000001,Account #3333
1917,2023-05-17,-9440.400000000001,Account #3333
1918,2023-05-19,-9502.070000000002,Account #3333
1919,2023-05-20,-9502.070000000002,Account #3333
1920,2023-05-21,-9502.070000000002,Account #3333
1921,2023-05-22,-9502.070000000002,Account #3333
1922,2023-05-23,-9502.070000000002,Account #3333
1923,2023-05-24,-9502.070000000002,Account #3333
1924,2023-05-25,-9502.070000000002,Account #3333
1925,2023-05-26,-10287.960000000001,Account #3333
1926,2023-05-27,-10287.960000000001,Account #3333
1927,2023-05-29,-10287.960000000001,Account #3333
1928,2023-05-30,-10381.580000000002,Account #3333
1929,2023-06-01,-10381.580000000002,Account #3333
1930,2023-06-02,-10381.580000000002,Account #3333
1931,2023-06-03,-12059.710000000001,Account #3333
1932,2023-06-04,-12160.150000000001,Account #3333
1933,2023-06-05,-12160.150000000001,Account #3333
1934,2023-06-06,-12160.150000000001,Account #3333
1935,2023-06-07,-12316.560000000001,Account #3333
1936,2023-06-08,-12356.320000000002,Account #3333
1937,2023-06-09,-12356.320000000002,Account #3333
1938,2023-06-10,-12362.770000000002,Account #3333
1939,2023-06-11,-12362.770000000002,Account #3333
1940,2023-06-12,-12362.770000000002,Account #3333
1941,2023-06-14,-12488.280000000002,Account #3333
1942,2023-06-15,-12679.260000000002,Account #3333
1943,2023-06-16,-12679.260000000002,Account #3333
1944,2023-06-17,-12679.260000000002,Account #3333
1945,2023-06-18,-12679.260000000002,Account #3333
1946,2023-06-19,-12842.400000000001,Account #3333
1947,2023-06-20,-12842.400000000001,Account #3333
1948,2023-06-21,-13227.12,Account #3333
1949,2023-06-22,-13264.18,Account #3333
1950,2023-06-23,-13264.18,Account #3333
1951,2023-06-24,-13264.18,Account #3333
1952,2023-06-25,-13264.18,Account #3333
1953,2023-06-26,-13358.04,Account #3333
1954,2023-06-27,-13358.04,Account #3333
1955,2023-06-28,-13358.04,Account #3333
1956,2023-07-01,-14300.53,Account #3333
1957,2023-07-02,-14300.53,Account #3333
1958,2023-07-03,-14300.53,Account #3333
1959,2023-07-04,-14300.53,Account #3333
1960,2023-07-05,-2746.58,Account #3333
1961,2023-07-06,-2746.58,Account #3333
1962,2023-07-07,-3122.5699999999997,Account #3333
1963,2023-07-08,-3369.0799999999995,Account #3333
1964,2023-07-10,-3411.7899999999995,Account #3333
1965,2023-07-11,-3442.0299999999993,Account #3333
1966,2023-07-12,-3495.8099999999995,Account #3333
1967,2023-07-13,-3495.8099999999995,Account #3333
1968,2023-07-14,-3793.149999999999,Account #3333
1969,2023-07-15,-3890.9699999999993,Account #3333
1970,2023-07-16,-3890.9699999999993,Account #3333
1971,2023-07-18,-3517.0499999999993,Account #3333
1972,2023-07-19,-3517.0499999999993,Account #3333
1973,2023-07-21,-3517.0499999999993,Account #3333
1974,2023-07-22,-3577.899999999999,Account #3333
1975,2023-07-23,-3671.639999999999,Account #3333
1976,2023-07-24,-4658.98,Account #3333
1977,2023-07-25,-4756.3099999999995,Account #3333
1978,2023-07-26,-4756.3099999999995,Account #3333
1979,2023-07-27,-4756.3099999999995,Account #3333
1980,2023-07-28,-5784.9,Account #3333
1981,2023-07-29,-6043.179999999999,Account #3333
1982,2023-07-30,-6239.179999999999,Account #3333
1983,2023-07-31,-6395.15,Account #3333
1984,2023-08-01,-6452.79,Account #3333
1985,2023-08-02,-6517.18,Account #3333
1986,2023-08-03,-7717.18,Account #3333
1987,2023-08-04,4242.82,Account #3333
1988,2023-08-05,4242.82,Account #3333
1989,2023-08-06,3657.0199999999995,Account #3333
1990,2023-08-07,3657.0199999999995,Account #3333
1991,2023-08-08,3657.0199999999995,Account #3333
1992,2023-08-10,3657.0199999999995,Account #3333
1993,2023-08-11,3657.0199999999995,Account #3333
1994,2023-08-12,3496.8399999999997,Account #3333
1995,2023-08-13,3406.8099999999995,Account #3333
1996,2023-08-14,3244.4999999999995,Account #3333
1997,2023-08-15,3229.6799999999994,Account #3333
1998,2023-08-16,2967.249999999999,Account #3333
1999,2023-08-17,2911.8399999999992,Account #3333
2000,2023-08-19,2911.8399999999992,Account #3333
2001,2023-08-20,2911.8399999999992,Account #3333
2002,2023-08-21,2911.8399999999992,Account #3333
2003,2023-08-22,2831.0499999999993,Account #3333
2004,2023-08-23,2798.149999999999,Account #3333
2005,2023-08-24,2798.149999999999,Account #3333
2006,2023-08-25,2737.2199999999993,Account #3333
2007,2023-08-26,2622.5599999999995,Account #3333
2008,2023-08-27,2622.5599999999995,Account #3333
2009,2023-08-30,2476.72,Account #3333
2010,2023-08-31,2476.72,Account #3333
2011,2023-09-01,2476.72,Account #3333
2012,2023-09-02,2126.6299999999997,Account #3333
2013,2023-09-03,2126.6299999999997,Account #3333
2014,2023-09-04,2126.6299999999997,Account #3333
2015,2023-09-05,865.5099999999996,Account #3333
2016,2023-09-06,865.5099999999996,Account #3333
2017,2023-09-07,865.5099999999996,Account #3333
2018,2023-09-08,703.5399999999996,Account #3333
2019,2023-09-09,672.7699999999996,Account #3333
2020,2023-09-10,480.0399999999996,Account #3333
2021,2023-09-11,480.0399999999996,Account #3333
2022,2023-09-12,480.0399999999996,Account #3333
2023,2023-09-13,455.3199999999996,Account #3333
2024,2023-09-14,234.0099999999996,Account #3333
2025,2023-09-15,234.0099999999996,Account #3333
2026,2023-09-16,-269.0500000000004,Account #3333
2027,2023-09-17,-269.0500000000004,Account #3333
2028,2023-09-18,-727.5900000000004,Account #3333
2029,2023-09-19,-727.5900000000004,Account #3333
2030,2023-09-20,-727.5900000000004,Account #3333
2031,2023-09-21,-727.5900000000004,Account #3333
2032,2023-09-22,-876.5500000000004,Account #3333
2033,2023-09-23,-1002.6300000000005,Account #3333
2034,2023-09-24,-1077.5900000000004,Account #3333
2035,2023-09-25,-1077.5900000000004,Account #3333
2036,2023-09-26,-1077.5900000000004,Account #3333
2037,2023-09-27,-1077.5900000000004,Account #3333
2038,2023-09-28,-1112.8000000000004,Account #3333
2039,2023-09-29,-1112.8000000000004,Account #3333
2040,2023-10-01,-1198.8700000000003,Account #3333
2041,2023-10-02,-1198.8700000000003,Account #3333
2042,2023-10-03,-1198.8700000000003,Account #3333
2043,2023-10-04,-1298.8700000000003,Account #3333
2044,2023-10-05,-1298.8700000000003,Account #3333
2045,2023-10-07,-1298.8700000000003,Account #3333
2046,2023-10-08,-1309.5900000000004,Account #3333
2047,2023-10-10,-1360.2500000000005,Account #3333
2048,2023-10-11,-1360.2500000000005,Account #3333
2049,2023-10-13,-536.3100000000004,Account #3333
2050,2023-10-14,-754.4200000000004,Account #3333
2051,2023-10-16,-1838.8200000000006,Account #3333
2052,2023-10-17,-1838.8200000000006,Account #3333
2053,2023-10-18,-1838.8200000000006,Account #3333
2054,2023-10-19,-1838.8200000000006,Account #3333
2055,2023-10-20,-1838.8200000000006,Account #3333
2056,2023-10-21,-1902.7100000000007,Account #3333
2057,2023-10-23,-2197.500000000001,Account #3333
2058,2023-10-24,-2197.500000000001,Account #3333
2059,2023-10-25,-2527.040000000001,Account #3333
2060,2023-10-26,-2527.040000000001,Account #3333
2061,2023-10-27,-2563.2000000000007,Account #3333
2062,2023-10-28,-3113.3000000000006,Account #3333
2063,2023-10-29,-3265.3000000000006,Account #3333
2064,2023-10-30,-3265.3000000000006,Account #3333
2065,2023-10-31,-3677.120000000001,Account #3333
2066,2023-11-01,-3677.120000000001,Account #3333
2067,2023-11-02,-3677.120000000001,Account #3333
2068,2023-11-03,-3677.120000000001,Account #3333
2069,2023-11-04,-3897.2800000000007,Account #3333
2070,2023-11-05,-3936.4900000000007,Account #3333
2071,2023-11-06,-4276.42,Account #3333
2072,2023-11-07,-4522.06,Account #3333
2073,2023-11-08,-4657.68,Account #3333
2074,2023-11-09,-4657.68,Account #3333
2075,2023-11-10,-4670.280000000001,Account #3333
2076,2023-11-11,-4670.280000000001,Account #3333
2077,2023-11-12,-4897.410000000001,Account #3333
2078,2023-11-13,-4897.410000000001,Account #3333
2079,2023-11-14,-4897.410000000001,Account #3333
2080,2023-11-15,-4897.410000000001,Account #3333
2081,2023-11-17,-4897.410000000001,Account #3333
2082,2023-11-18,-4897.410000000001,Account #3333
2083,2023-11-19,-4897.410000000001,Account #3333
2084,2023-11-20,-4937.77,Account #3333
2085,2023-11-21,-4995.09,Account #3333
2086,2023-11-22,-5089.75,Account #3333
2087,2023-11-23,-5680.99,Account #3333
2088,2023-11-25,-4770.09,Account #3333
2089,2023-11-26,-4891.41,Account #3333
2090,2023-11-27,-5006.7699999999995,Account #3333
2091,2023-11-28,-5006.7699999999995,Account #3333
2092,2023-11-29,-5006.7699999999995,Account #3333
2093,2023-11-30,-5150.049999999999,Account #3333
2094,2023-12-01,-5407.0199999999995,Account #3333
2095,2023-12-02,6396.910000000001,Account #3333
2096,2023-12-03,6396.910000000001,Account #3333
2097,2023-12-04,6396.910000000001,Account #3333
2098,2023-12-05,6356.910000000001,Account #3333
2099,2023-12-06,5873.9400000000005,Account #3333
2100,2023-12-07,5755.64,Account #3333
2101,2023-12-08,5731.8,Account #3333
2102,2023-12-09,5564.83,Account #3333
2103,2023-12-10,4757.75,Account #3333
2104,2023-12-11,4705.76,Account #3333
2105,2023-12-12,4705.76,Account #3333
2106,2023-12-13,4705.76,Account #3333
2107,2023-12-14,4705.76,Account #3333
2108,2023-12-15,4513.31,Account #3333
2109,2023-12-16,4513.31,Account #3333
2110,2023-12-17,4345.42,Account #3333
2111,2023-12-18,4335.17,Account #3333
2112,2023-12-19,4335.17,Account #3333
2113,2023-12-20,4207.86,Account #3333
2114,2023-12-23,3902.43,Account #3333
2115,2023-12-24,3902.43,Account #3333
2116,2023-12-25,3902.43,Account #3333
2117,2023-12-26,3858.5,Account #3333
2118,2023-12-27,3858.5,Account #3333
2119,2023-12-28,3761.14,Account #3333
2120,2023-12-29,3736.46,Account #3333
2121,2023-12-30,3681.04,Account #3333
2122,2024-01-02,3681.04,Account #3333
2123,2024-01-03,15681.04,Account #3333
2124,2024-01-04,15681.04,Account #3333
2125,2024-01-05,15237.68,Account #3333
2126,2024-01-06,15192.29,Account #3333
2127,2024-01-07,15192.29,Account #3333
2128,2024-01-10,14693.660000000002,Account #3333
2129,2024-01-11,14492.650000000001,Account #3333
2130,2024-01-13,14492.650000000001,Account #3333
2131,2024-01-14,14492.650000000001,Account #3333
2132,2024-01-16,14492.650000000001,Account #3333
2133,2024-01-17,14492.650000000001,Account #3333
2134,2024-01-18,14419.350000000002,Account #3333
2135,2024-01-19,14419.350000000002,Account #3333
2136,2024-01-20,14419.350000000002,Account #3333
2137,2024-01-21,14284.670000000002,Account #3333
2138,2024-01-24,14675.080000000002,Account #3333
2139,2024-01-26,14632.030000000002,Account #3333
2140,2024-01-27,14537.190000000002,Account #3333
2141,2024-01-28,14295.980000000003,Account #3333
2142,2024-01-29,14295.980000000003,Account #3333
2143,2024-01-30,14198.100000000004,Account #3333
2144,2024-01-31,14198.100000000004,Account #3333
2145,2024-02-01,14198.100000000004,Account #3333
2146,2024-02-03,13928.740000000003,Account #3333
2147,2024-02-04,13928.740000000003,Account #3333
2148,2024-02-05,13772.450000000003,Account #3333
2149,2024-02-06,13735.330000000002,Account #3333
2150,2024-02-07,13735.330000000002,Account #3333
2151,2024-02-09,13735.330000000002,Account #3333
2152,2024-02-10,13735.330000000002,Account #3333
2153,2024-02-11,13593.090000000002,Account #3333
2154,2024-02-12,13593.090000000002,Account #3333
2155,2024-02-13,13593.090000000002,Account #3333
2156,2024-02-14,13253.800000000001,Account #3333
2157,2024-02-15,13226.210000000001,Account #3333
2158,2024-02-17,13226.210000000001,Account #3333
2159,2024-02-18,13027.76,Account #3333
2160,2024-02-19,13027.76,Account #3333
2161,2024-02-21,13027.76,Account #3333
2162,2024-02-22,12503.5,Account #3333
2163,2024-02-23,12503.5,Account #3333
2164,2024-02-24,12473.96,Account #3333
2165,2024-02-25,12448.88,Account #3333
2166,2024-02-26,11997.859999999999,Account #3333
2167,2024-02-27,11197.729999999998,Account #3333
2168,2024-02-29,11197.729999999998,Account #3333
2169,2024-03-01,11197.729999999998,Account #3333
2170,2024-03-02,11197.729999999998,Account #3333
2171,2024-03-03,11089.409999999998,Account #3333
2172,2024-03-04,11089.409999999998,Account #3333
2173,2024-03-05,11089.409999999998,Account #3333
2174,2024-03-06,9881.369999999999,Account #3333
2175,2024-03-07,9748.82,Account #3333
2176,2024-03-09,9718.31,Account #3333
2177,2024-03-11,9718.31,Account #3333
2178,2024-03-12,9718.31,Account #3333
2179,2024-03-14,9718.31,Account #3333
2180,2024-03-15,9718.31,Account #3333
2181,2024-03-16,9718.31,Account #3333
2182,2024-03-17,9718.31,Account #3333
2183,2024-03-18,9718.31,Account #3333
2184,2024-03-19,9718.31,Account #3333
2185,2024-03-20,9718.31,Account #3333
2186,2024-03-22,9718.31,Account #3333
2187,2024-03-24,9718.31,Account #3333
2188,2024-03-25,9117.869999999999,Account #3333
2189,2024-03-26,9073.619999999999,Account #3333
2190,2024-03-28,9073.619999999999,Account #3333
2191,2024-03-29,9073.619999999999,Account #3333
2192,2024-03-30,9073.619999999999,Account #3333
2193,2024-03-31,8919.65,Account #3333
2194,2024-04-01,7712.079999999999,Account #3333
2195,2024-04-02,19712.079999999998,Account #3333
2196,2024-04-03,19632.179999999997,Account #3333
2197,2024-04-04,20580.879999999994,Account #3333
2198,2024-04-05,20560.879999999994,Account #3333
2199,2024-04-06,20560.879999999994,Account #3333
2200,2024-04-07,20179.459999999995,Account #3333
2201,2024-04-08,20092.159999999996,Account #3333
2202,2024-04-11,19525.379999999997,Account #3333
2203,2024-04-12,19346.629999999997,Account #3333
2204,2024-04-13,19346.629999999997,Account #3333
2205,2024-04-14,19108.989999999998,Account #3333
2206,2024-04-15,19108.989999999998,Account #3333
2207,2024-04-16,18896.17,Account #3333
2208,2024-04-17,18896.17,Account #3333
2209,2024-04-18,18896.17,Account #3333
2210,2024-04-19,18797.62,Account #3333
2211,2024-04-21,18729.969999999998,Account #3333
2212,2024-04-23,18729.969999999998,Account #3333
2213,2024-04-24,18437.859999999997,Account #3333
2214,2024-04-25,18404.459999999995,Account #3333
2215,2024-04-26,18207.059999999994,Account #3333
2216,2024-04-27,18207.059999999994,Account #3333
2217,2024-04-28,18207.059999999994,Account #3333
2218,2024-04-29,18839.109999999993,Account #3333
2219,2024-05-01,18839.109999999993,Account #3333
2220,2024-05-02,18839.109999999993,Account #3333
2221,2024-05-03,18839.109999999993,Account #3333
2222,2024-05-05,17479.109999999993,Account #3333
2223,2024-05-06,17479.109999999993,Account #3333
2224,2024-05-07,17372.239999999994,Account #3333
2225,2024-05-09,17234.569999999992,Account #3333
2226,2024-05-10,17234.569999999992,Account #3333
2227,2024-05-11,17205.699999999993,Account #3333
2228,2024-05-13,16267.789999999994,Account #3333
2229,2024-05-14,16212.089999999993,Account #3333
2230,2024-05-15,15944.849999999993,Account #3333
2231,2024-05-16,15506.879999999994,Account #3333
2232,2024-05-17,14716.889999999994,Account #3333
2233,2024-05-18,14716.889999999994,Account #3333
2234,2024-05-19,14716.889999999994,Account #3333
2235,2024-05-20,14548.469999999994,Account #3333
2236,2024-05-21,14548.469999999994,Account #3333
2237,2024-05-22,14548.469999999994,Account #3333
2238,2024-05-23,14273.679999999993,Account #3333
2239,2024-05-24,14273.679999999993,Account #3333
2240,2024-05-27,14273.679999999993,Account #3333
2241,2024-05-28,14218.349999999993,Account #3333
2242,2024-05-29,14218.349999999993,Account #3333
2243,2024-05-30,14113.869999999994,Account #3333
2244,2024-05-31,14009.329999999993,Account #3333
2245,2024-06-01,13672.509999999991,Account #3333
2246,2024-06-02,13672.509999999991,Account #3333
2247,2024-06-03,13672.509999999991,Account #3333
2248,2024-06-04,13672.509999999991,Account #3333
2249,2024-06-07,13672.509999999991,Account #3333
2250,2024-06-08,13672.509999999991,Account #3333
2251,2024-06-09,13672.509999999991,Account #3333
2252,2024-06-10,13604.119999999992,Account #3333
2253,2024-06-11,13017.919999999991,Account #3333
2254,2024-06-13,13017.919999999991,Account #3333
2255,2024-06-14,13017.919999999991,Account #3333
2256,2024-06-15,12675.299999999992,Account #3333
2257,2024-06-16,12675.299999999992,Account #3333
2258,2024-06-17,12594.279999999992,Account #3333
2259,2024-06-18,12594.279999999992,Account #3333
2260,2024-06-19,12560.23999999999,Account #3333
2261,2024-06-20,12560.23999999999,Account #3333
2262,2024-06-22,12136.11999999999,Account #3333
2263,2024-06-24,11885.51999999999,Account #3333
2264,2024-06-25,11839.16999999999,Account #3333
2265,2024-06-26,11839.16999999999,Account #3333
2266,2024-06-27,11701.409999999989,Account #3333
2267,2024-06-28,11701.409999999989,Account #3333
2268,2024-06-29,11701.409999999989,Account #3333
2269,2024-06-30,11701.409999999989,Account #3333
2270,2024-07-01,11701.409999999989,Account #3333
2271,2024-07-02,23701.40999999999,Account #3333
2272,2024-07-03,23205.04999999999,Account #3333
2273,2024-07-04,23165.04999999999,Account #3333
2274,2024-07-05,22592.99999999999,Account #3333
2275,2024-07-06,22592.99999999999,Account #3333
2276,2024-07-08,22401.009999999987,Account #3333
2277,2024-07-09,21416.29999999999,Account #3333
2278,2024-07-10,21416.29999999999,Account #3333
2279,2024-07-11,21351.779999999988,Account #3333
2280,2024-07-12,21226.789999999986,Account #3333
2281,2024-07-13,21068.919999999987,Account #3333
2282,2024-07-14,21049.20999999999,Account #3333
2283,2024-07-15,21049.20999999999,Account #3333
2284,2024-07-16,21049.20999999999,Account #3333
2285,2024-07-17,20781.589999999993,Account #3333
2286,2024-07-18,20687.249999999993,Account #3333
2287,2024-07-19,20687.249999999993,Account #3333
2288,2024-07-21,20046.859999999993,Account #3333
2289,2024-07-22,20046.859999999993,Account #3333
2290,2024-07-23,20046.859999999993,Account #3333
2291,2024-07-24,19780.839999999993,Account #3333
2292,2024-07-25,19780.839999999993,Account #3333
2293,2024-07-26,19745.519999999993,Account #3333
2294,2024-07-27,19543.239999999994,Account #3333
2295,2024-07-28,19543.239999999994,Account #3333
2296,2024-07-29,19362.489999999994,Account #3333
2297,2024-07-31,19275.539999999994,Account #3333
2298,2024-08-01,19275.539999999994,Account #3333
2299,2024-08-02,30918.199999999993,Account #3333
2300,2024-08-03,30724.039999999994,Account #3333
2301,2024-08-04,30724.039999999994,Account #3333
2302,2024-08-05,30724.039999999994,Account #3333
2303,2024-08-06,30683.959999999992,Account #3333
2304,2024-08-07,30683.959999999992,Account #3333
2305,2024-08-08,30543.769999999993,Account #3333
2306,2024-08-09,30543.769999999993,Account #3333
2307,2024-08-10,30543.769999999993,Account #3333
2308,2024-08-11,30492.719999999994,Account #3333
2309,2024-08-12,30456.799999999996,Account #3333
2310,2024-08-14,30456.799999999996,Account #3333
2311,2024-08-15,30325.539999999997,Account #3333
2312,2024-08-17,30300.6,Account #3333
2313,2024-08-18,30265.73,Account #3333
2314,2024-08-19,30265.73,Account #3333
2315,2024-08-20,30188.35,Account #3333
2316,2024-08-23,30096.93,Account #3333
2317,2024-08-24,29703.5,Account #3333
2318,2024-08-25,29703.5,Account #3333
2319,2024-08-26,29703.5,Account #3333
2320,2024-08-28,29703.5,Account #3333
2321,2024-08-29,29567.88,Account #3333
2322,2024-08-30,29567.88,Account #3333
2323,2024-09-01,29567.88,Account #3333
2324,2024-09-02,29547.88,Account #3333
2325,2024-09-03,29515.530000000002,Account #3333
2326,2024-09-04,41356.42,Account #3333
2327,2024-09-05,41356.42,Account #3333
2328,2024-09-06,41199.83,Account #3333
2329,2024-09-07,41199.83,Account #3333
2330,2024-09-08,41199.83,Account #3333
2331,2024-09-09,41130.310000000005,Account #3333
2332,2024-09-10,40231.93000000001,Account #3333
2333,2024-09-11,40212.11000000001,Account #3333
2334,2024-09-12,40001.46000000001,Account #3333
2335,2024-09-15,39956.600000000006,Account #3333
2336,2024-09-16,39956.600000000006,Account #3333
2337,2024-09-17,39902.76000000001,Account #3333
2338,2024-09-18,39902.76000000001,Account #3333
2339,2024-09-19,39827.21000000001,Account #3333
2340,2024-09-20,39741.51000000001,Account #3333
2341,2024-09-21,39741.51000000001,Account #3333
2342,2024-09-22,39367.38000000001,Account #3333
2343,2024-09-24,39260.180000000015,Account #3333
2344,2024-09-25,39195.92000000001,Account #3333
2345,2024-09-26,38970.320000000014,Account #3333
2346,2024-09-27,38616.45000000001,Account #3333
2347,2024-09-29,38414.97000000001,Account #3333
2348,2024-09-30,38309.560000000005,Account #3333
2349,2024-10-01,37861.950000000004,Account #3333
2350,2024-10-02,37861.950000000004,Account #3333
2351,2024-10-03,37816.15,Account #3333
2352,2024-10-04,37792.25,Account #3333
2353,2024-10-05,37792.25,Account #3333
2354,2024-10-06,37792.25,Account #3333
2355,2024-10-07,37792.25,Account #3333
2356,2024-10-10,37749.08,Account #3333
2357,2024-10-12,37849.869999999995,Account #3333
2358,2024-10-13,37545.259999999995,Account #3333
2359,2024-10-14,37545.259999999995,Account #3333
2360,2024-10-15,37446.49999999999,Account #3333
2361,2024-10-16,37446.49999999999,Account #3333
2362,2024-10-17,37397.28999999999,Account #3333
2363,2024-10-18,37397.28999999999,Account #3333
2364,2024-10-19,37397.28999999999,Account #3333
2365,2024-10-20,37397.28999999999,Account #3333
2366,2024-10-21,37142.63999999999,Account #3333
2367,2024-10-22,36381.079999999994,Account #3333
2368,2024-10-23,36317.20999999999,Account #3333
2369,2024-10-24,36220.31999999999,Account #3333
2370,2024-10-25,36186.98999999999,Account #3333
2371,2024-10-26,36186.98999999999,Account #3333
2372,2024-10-27,36109.44999999999,Account #3333
2373,2024-10-28,36045.68999999999,Account #3333
2374,2024-10-30,36045.68999999999,Account #3333
2375,2024-10-31,35957.109999999986,Account #3333
2376,2024-11-01,34737.109999999986,Account #3333
2377,2024-11-02,34638.21999999999,Account #3333
2378,2024-11-03,34638.21999999999,Account #3333
2379,2024-11-04,34429.529999999984,Account #3333
2380,2024-11-05,34318.08999999998,Account #3333
2381,2024-11-06,34117.72999999998,Account #3333
2382,2024-11-07,34117.72999999998,Account #3333
2383,2024-11-09,33957.53999999998,Account #3333
2384,2024-11-11,33957.53999999998,Account #3333
2385,2024-11-12,33816.03999999998,Account #3333
2386,2024-11-13,33816.03999999998,Account #3333
2387,2024-11-14,33686.53999999998,Account #3333
2388,2024-11-15,33686.53999999998,Account #3333
2389,2024-11-16,33686.53999999998,Account #3333
2390,2024-11-18,33606.92999999998,Account #3333
2391,2024-11-19,33606.92999999998,Account #3333
2392,2024-11-20,33358.299999999974,Account #3333
2393,2024-11-21,33311.229999999974,Account #3333
2394,2024-11-24,33232.339999999975,Account #3333
2395,2024-11-25,31424.459999999974,Account #3333
2396,2024-11-26,31265.229999999974,Account #3333
2397,2024-11-28,31220.249999999975,Account #3333
2398,2024-11-29,31220.249999999975,Account #3333
2399,2024-11-30,31220.249999999975,Account #3333
2400,2024-12-01,43200.24999999997,Account #3333
2401,2024-12-02,43094.02999999997,Account #3333
2402,2024-12-03,43054.02999999997,Account #3333
2403,2024-12-04,42964.98999999997,Account #3333
2404,2024-12-05,42964.98999999997,Account #3333
2405,2024-12-06,42964.98999999997,Account #3333
2406,2024-12-07,42964.98999999997,Account #3333
