,id_expense,value,date,account_number,category_id,main_category,secondary_category
1319,1320,-191.99,2024-07-08,3333,18,Health,Medical Appointments
1320,1321,-58.1,2025-10-14,3333,2,Car,Maintenance
1321,1322,-850.34,2025-06-02,2222,9,Holidays,Airplane
1322,1323,-245.39,2024-04-11,1111,11,Holidays,Extra Holiday Expenses
1323,1324,-37.12,2024-02-06,3333,2,Car,Maintenance
1324,1325,-20.0,2023-03-05,3333,24,Telecom,Telecom
1325,1326,-57.82,2025-02-11,3333,18,Health,Medical Appointments
1326,1327,-42.89,2025-05-24,3333,5,Home Expenses,Water
1327,1328,-33.47,2023-08-30,3333,5,Home Expenses,Water
1328,1329,-41.66,2024-12-03,2222,13,Leisure,Activities
1329,1330,-94.31,2023-07-08,3333,2,Car,Maintenance
1330,1331,-72.71,2023-04-04,1111,1,Car,Fuel
1331,1332,-97.48,2023-04-27,1111,28,Clothing,Clothes
1332,1333,-64.21,2024-01-05,2222,2,Car,Maintenance
1333,1334,-114.81,2024-05-15,2222,2,Car,Maintenance
1334,1335,-48.18,2025-09-07,3333,5,Home Expenses,Water
1335,1336,-673.76,2023-06-06,2222,4,Purchases,Electronics
1336,1337,-36.47,2025-01-01,1111,16,Leisure,Restaurant
1337,1338,-112.71,2025-01-21,3333,16,Leisure,Restaurant
1338,1339,-267.24,2024-05-15,3333,11,Holidays,Extra Holiday Expenses
1339,1340,-259.43,2025-10-28,1111,10,Holidays,Hotel Stays
1340,1341,-123.59,2025-04-21,3333,2,Car,Maintenance
1341,1342,-20.0,2024-10-04,1111,24,Telecom,Telecom
1342,1343,-55.24,2024-04-17,2222,5,Home Expenses,Water
1343,1344,-179.3,2023-09-09,2222,28,Clothing,Clothes
1344,1345,-250.42,2023-10-18,1111,28,Clothing,Clothes
1345,1346,-898.34,2025-07-18,1111,9,Holidays,Airplane
1346,1347,-99.89,2023-03-11,2222,1,Car,Fuel
1347,1348,-394.12,2024-09-07,1111,10,Holidays,Hotel Stays
1348,1349,-105.35,2025-02-25,2222,2,Car,Maintenance
1349,1350,-136.28,2025-02-26,2222,1,Car,Fuel
1350,1351,-90.6,2025-02-15,1111,2,Car,Maintenance
1351,1352,-24.4,2023-04-18,3333,26,Public Transports,Bus
1352,1353,-57.83,2024-12-13,1111,11,Holidays,Extra Holiday Expenses
1353,1354,-67.72,2024-11-19,2222,16,Leisure,Restaurant
1354,1355,-251.58,2023-02-26,2222,23,Taxes,Income Taxes
1355,1356,-253.89,2025-06-07,2222,28,Clothing,Clothes
1356,1357,-280.71,2023-04-27,1111,28,Clothing,Clothes
1357,1358,-51.05,2024-08-11,3333,22,Taxes,Documents
1358,1359,-75.1,2024-06-16,1111,16,Leisure,Restaurant
1359,1360,-26.03,2024-05-02,1111,14,Leisure,Bar
1360,1361,-78.07,2024-07-15,1111,1,Car,Fuel
1361,1362,-971.34,2024-08-28,2222,9,Holidays,Airplane
1362,1363,-376.22,2024-07-15,2222,23,Taxes,Income Taxes
1363,1364,-429.61,2023-01-26,1111,10,Holidays,Hotel Stays
1364,1365,-192.11,2024-10-19,2222,11,Holidays,Extra Holiday Expenses
1365,1366,-94.38,2023-02-05,2222,6,Home Expenses,Electricity
1366,1367,-96.64,2025-01-04,2222,1,Car,Fuel
1367,1368,-85.99,2024-03-22,2222,25,Public Transports,Train
1368,1369,-186.48,2023-06-12,2222,2,Car,Maintenance
1369,1370,-20.0,2024-06-01,2222,24,Telecom,Telecom
1370,1371,-75.8,2024-07-19,2222,6,Home Expenses,Electricity
1371,1372,-69.08,2023-12-24,1111,18,Health,Medical Appointments
1372,1373,-62.8,2024-04-21,1111,16,Leisure,Restaurant
1373,1374,-13.47,2025-11-03,2222,25,Public Transports,Train
1374,1375,-322.13,2024-04-11,1111,23,Taxes,Income Taxes
1375,1376,-198.55,2024-06-11,1111,27,Clothing,Shoes
1376,1377,-43.02,2024-12-24,3333,26,Public Transports,Bus
1377,1378,-28.05,2024-04-25,2222,27,Clothing,Shoes
1378,1379,-123.61,2025-06-27,1111,4,Purchases,Electronics
1379,1380,-16.97,2024-02-22,2222,21,Health,Pharmacy
1380,1381,-359.95,2025-05-01,1111,23,Taxes,Income Taxes
1381,1382,-48.38,2024-08-02,1111,25,Public Transports,Train
1382,1383,-82.65,2025-01-07,2222,1,Car,Fuel
1383,1384,-274.35,2025-02-06,2222,15,Groceries,Groceries
1384,1385,-205.48,2023-11-25,2222,11,Holidays,Extra Holiday Expenses
1385,1386,-108.54,2023-11-04,3333,2,Car,Maintenance
1386,1387,-60.62,2024-03-09,2222,1,Car,Fuel
1387,1388,-74.42,2025-11-06,3333,21,Health,Pharmacy
1388,1389,-81.93,2024-03-16,2222,27,Clothing,Shoes
1389,1390,-122.82,2023-11-04,2222,23,Taxes,Income Taxes
1390,1391,-17.06,2023-06-08,1111,25,Public Transports,Train
1391,1392,-452.45,2025-05-06,3333,23,Taxes,Income Taxes
1392,1393,-62.74,2023-04-16,3333,28,Clothing,Clothes
1393,1394,-148.88,2025-06-22,2222,18,Health,Medical Appointments
1394,1395,-197.51,2024-08-23,1111,10,Holidays,Hotel Stays
1395,1396,318.77,2025-01-11,1111,12,Income,Investiments
1396,1397,-60.93,2023-08-25,3333,16,Leisure,Restaurant
1397,1398,-645.01,2025-04-19,2222,9,Holidays,Airplane
1398,1399,-83.36,2025-11-01,1111,3,Purchases,Home Items
1399,1400,-68.8,2024-04-16,2222,13,Leisure,Activities
1400,1401,-107.44,2023-09-14,3333,15,Groceries,Groceries
1401,1402,-976.45,2025-04-14,3333,9,Holidays,Airplane
1402,1403,-566.13,2024-06-17,2222,23,Taxes,Income Taxes
1403,1404,382.46,2023-06-16,2222,12,Income,Investiments
1404,1405,-176.26,2023-10-31,3333,15,Groceries,Groceries
1405,1406,-144.89,2024-02-10,1111,18,Health,Medical Appointments
1406,1407,-22.02,2023-09-05,2222,16,Leisure,Restaurant
1407,1408,-482.75,2025-08-20,3333,10,Holidays,Hotel Stays
1408,1409,-170.08,2023-03-11,2222,4,Purchases,Electronics
1409,1410,-119.0,2023-05-30,1111,1,Car,Fuel
1410,1411,-88.02,2025-03-05,2222,21,Health,Pharmacy
1411,1412,-21.47,2024-05-09,3333,13,Leisure,Activities
1412,1413,-79.76,2024-11-20,3333,11,Holidays,Extra Holiday Expenses
1413,1414,-20.0,2024-01-05,1111,24,Telecom,Telecom
1414,1415,-278.6,2025-07-08,2222,28,Clothing,Clothes
1415,1416,-50.48,2025-06-11,2222,25,Public Transports,Train
1416,1417,-155.02,2024-01-11,3333,18,Health,Medical Appointments
1417,1418,-741.44,2025-11-09,1111,23,Taxes,Income Taxes
1418,1419,-56.87,2025-01-27,3333,5,Home Expenses,Water
1419,1420,-50.82,2024-10-18,2222,25,Public Transports,Train
1420,1421,-100.87,2024-07-26,1111,6,Home Expenses,Electricity
1421,1422,-497.35,2024-11-29,1111,9,Holidays,Airplane
1422,1423,-462.37,2025-11-06,2222,23,Taxes,Income Taxes
1423,1424,-130.7,2024-10-14,1111,11,Holidays,Extra Holiday Expenses
1424,1425,-31.26,2024-03-07,2222,5,Home Expenses,Water
1425,1426,-35.04,2024-10-05,1111,21,Health,Pharmacy
1426,1427,-35.63,2023-08-31,2222,13,Leisure,Activities
1427,1428,-343.32,2024-04-03,1111,10,Holidays,Hotel Stays
1428,1429,-284.8,2024-06-15,3333,11,Holidays,Extra Holiday Expenses
1429,1430,-928.29,2024-07-24,1111,4,Purchases,Electronics
1430,1431,-246.5,2025-11-07,1111,4,Purchases,Electronics
1431,1432,-109.84,2023-03-23,3333,1,Car,Fuel
1432,1433,-83.92,2023-01-14,2222,22,Taxes,Documents
1433,1434,-86.95,2024-07-31,3333,1,Car,Fuel
1434,1435,-233.02,2023-09-16,2222,15,Groceries,Groceries
1435,1436,-279.5,2023-09-03,2222,11,Holidays,Extra Holiday Expenses
1436,1437,-173.31,2023-06-27,1111,15,Groceries,Groceries
1437,1438,-465.82,2023-08-27,2222,10,Holidays,Hotel Stays
1438,1439,-153.97,2024-03-31,3333,3,Purchases,Home Items
1439,1440,-78.88,2025-11-04,2222,3,Purchases,Home Items
1440,1441,-326.73,2025-11-16,3333,10,Holidays,Hotel Stays
1441,1442,-147.23,2024-10-06,1111,3,Purchases,Home Items
1442,1443,-75.11,2024-10-12,1111,15,Groceries,Groceries
1443,1444,-72.89,2023-03-14,3333,22,Taxes,Documents
1444,1445,-10.72,2023-10-08,3333,25,Public Transports,Train
1445,1446,-44.25,2024-03-26,3333,14,Leisure,Bar
1446,1447,-138.36,2023-11-07,2222,7,Home Expenses,Heating
1447,1448,-123.36,2024-08-01,1111,6,Home Expenses,Electricity
1448,1449,-219.65,2023-07-01,3333,7,Home Expenses,Heating
1449,1450,-232.35,2023-01-07,2222,28,Clothing,Clothes
1450,1451,-108.32,2024-03-03,3333,3,Purchases,Home Items
1451,1452,-53.88,2024-06-22,3333,6,Home Expenses,Electricity
1452,1453,-33.4,2024-04-25,3333,14,Leisure,Bar
1453,1454,-53.58,2024-01-04,2222,13,Leisure,Activities
1454,1455,-1075.04,2025-09-20,2222,9,Holidays,Airplane
1455,1456,-45.3,2025-01-01,3333,25,Public Transports,Train
1456,1457,-94.31,2024-03-24,1111,18,Health,Medical Appointments
1457,1458,-154.9,2025-07-04,2222,11,Holidays,Extra Holiday Expenses
1458,1459,-862.42,2023-08-26,1111,9,Holidays,Airplane
1459,1460,-144.32,2023-08-21,2222,16,Leisure,Restaurant
1460,1461,-91.66,2023-09-20,2222,27,Clothing,Shoes
1461,1462,-140.16,2024-04-25,1111,18,Health,Medical Appointments
1462,1463,-116.98,2024-03-16,2222,11,Holidays,Extra Holiday Expenses
1463,1464,-181.81,2024-10-23,2222,2,Car,Maintenance
1464,1465,-19.29,2025-03-12,2222,26,Public Transports,Bus
1465,1466,-149.67,2023-04-22,2222,15,Groceries,Groceries
1466,1467,-159.23,2024-11-26,3333,18,Health,Medical Appointments
1467,1468,-113.3,2025-04-19,1111,2,Car,Maintenance
1468,1469,-712.94,2024-02-27,3333,23,Taxes,Income Taxes
1469,1470,-950.48,2024-11-06,1111,4,Purchases,Electronics
1470,1471,-20.0,2023-04-01,2222,24,Telecom,Telecom
1471,1472,-160.48,2024-11-13,2222,3,Purchases,Home Items
1472,1473,-25.08,2023-04-11,3333,22,Taxes,Documents
1473,1474,-159.66,2024-02-11,1111,7,Home Expenses,Heating
1474,1475,-51.64,2024-04-14,2222,16,Leisure,Restaurant
1475,1476,-141.07,2024-11-09,2222,6,Home Expenses,Electricity
1476,1477,-201.65,2024-05-24,1111,7,Home Expenses,Heating
1477,1478,-258.28,2023-07-29,3333,2,Car,Maintenance
1478,1479,-40.61,2023-03-28,1111,14,Leisure,Bar
1479,1480,-125.37,2024-04-16,3333,11,Holidays,Extra Holiday Expenses
1480,1481,-64.52,2024-07-11,3333,27,Clothing,Shoes
1481,1482,-822.35,2025-02-12,3333,4,Purchases,Electronics
1482,1483,-10.9,2024-07-06,1111,14,Leisure,Bar
1483,1484,-33.3,2025-04-30,1111,3,Purchases,Home Items
1484,1485,-124.27,2023-11-07,1111,1,Car,Fuel
1485,1486,-188.81,2025-03-12,1111,28,Clothing,Clothes
1486,1487,-72.97,2024-10-24,2222,16,Leisure,Restaurant
1487,1488,-76.91,2024-09-10,2222,21,Health,Pharmacy
1488,1489,-46.35,2024-06-25,3333,16,Leisure,Restaurant
1489,1490,-429.98,2024-08-19,2222,23,Taxes,Income Taxes
1490,1491,-60.01,2025-04-12,3333,3,Purchases,Home Items
1491,1492,-341.67,2025-11-03,1111,10,Holidays,Hotel Stays
1492,1493,-5.77,2025-10-14,3333,14,Leisure,Bar
1493,1494,-47.82,2023-08-10,2222,14,Leisure,Bar
1494,1495,-777.88,2023-02-20,2222,9,Holidays,Airplane
1495,1496,-647.09,2025-09-03,3333,9,Holidays,Airplane
1496,1497,-660.68,2024-11-11,1111,4,Purchases,Electronics
1497,1498,-97.82,2023-07-15,3333,25,Public Transports,Train
1498,1499,-70.77,2025-09-30,3333,6,Home Expenses,Electricity
1499,1500,-283.89,2025-04-05,3333,9,Holidays,Airplane
1500,1501,-128.51,2024-04-21,1111,18,Health,Medical Appointments
1501,1502,-87.8,2024-09-29,3333,18,Health,Medical Appointments
1502,1503,850.89,2023-03-16,2222,12,Income,Investiments
1503,1504,-121.76,2025-04-12,1111,27,Clothing,Shoes
1504,1505,-445.2,2025-09-27,3333,10,Holidays,Hotel Stays
1505,1506,-96.95,2024-04-27,2222,18,Health,Medical Appointments
1506,1507,-112.15,2025-11-19,3333,16,Leisure,Restaurant
1507,1508,-298.04,2023-06-16,1111,28,Clothing,Clothes
1508,1509,-224.81,2025-02-08,1111,15,Groceries,Groceries
1509,1510,-66.21,2023-09-06,1111,1,Car,Fuel
1510,1511,-176.27,2023-08-21,1111,7,Home Expenses,Heating
1511,1512,-173.8,2025-09-24,1111,15,Groceries,Groceries
1512,1513,-266.04,2025-05-06,2222,28,Clothing,Clothes
1513,1514,-79.68,2025-06-10,2222,1,Car,Fuel
1514,1515,-278.93,2024-07-09,3333,28,Clothing,Clothes
1515,1516,653.59,2025-01-31,3333,12,Income,Investiments
1516,1517,-24.94,2024-08-17,3333,25,Public Transports,Train
1517,1518,-14.2,2025-01-30,3333,26,Public Transports,Bus
1518,1519,-42.56,2025-08-05,1111,16,Leisure,Restaurant
1519,1520,934.37,2023-10-05,1111,12,Income,Investiments
1520,1521,-74.36,2025-08-28,1111,21,Health,Pharmacy
1521,1522,474.67,2023-11-04,2222,12,Income,Investiments
1522,1523,-198.8,2023-01-12,2222,3,Purchases,Home Items
1523,1524,-53.78,2023-07-12,3333,27,Clothing,Shoes
1524,1525,-63.03,2023-05-06,3333,16,Leisure,Restaurant
1525,1526,-97.28,2023-05-17,2222,16,Leisure,Restaurant
1526,1527,-60.32,2024-04-07,2222,25,Public Transports,Train
1527,1528,-11.27,2024-01-30,2222,25,Public Transports,Train
1528,1529,-255.19,2025-05-22,3333,11,Holidays,Extra Holiday Expenses
1529,1530,-112.55,2025-04-05,2222,28,Clothing,Clothes
1530,1531,-63.28,2024-02-19,1111,16,Leisure,Restaurant
1531,1532,-206.7,2024-03-19,2222,23,Taxes,Income Taxes
1532,1533,-76.29,2023-07-29,1111,6,Home Expenses,Electricity
1533,1534,-62.86,2025-02-23,2222,21,Health,Pharmacy
1534,1535,-640.39,2024-07-21,3333,23,Taxes,Income Taxes
1535,1536,-63.42,2025-08-27,1111,16,Leisure,Restaurant
1536,1537,-50.27,2024-04-19,1111,6,Home Expenses,Electricity
1537,1538,-187.32,2023-10-28,1111,3,Purchases,Home Items
1538,1539,-97.55,2023-01-01,2222,6,Home Expenses,Electricity
1539,1540,-181.27,2023-04-17,1111,3,Purchases,Home Items
1540,1541,-82.65,2025-05-21,3333,21,Health,Pharmacy
1541,1542,-99.06,2025-10-21,1111,18,Health,Medical Appointments
1542,1543,-760.15,2025-02-11,2222,9,Holidays,Airplane
1543,1544,-105.41,2024-09-30,3333,27,Clothing,Shoes
1544,1545,577.62,2024-03-14,1111,12,Income,Investiments
1545,1546,-85.02,2023-10-20,2222,25,Public Transports,Train
1546,1547,-55.33,2024-05-28,3333,16,Leisure,Restaurant
1547,1548,-580.01,2025-06-10,3333,4,Purchases,Electronics
1548,1549,-26.02,2025-01-18,2222,13,Leisure,Activities
1549,1550,-20.57,2025-05-18,1111,26,Public Transports,Bus
1550,1551,-57.99,2024-01-27,2222,16,Leisure,Restaurant
1551,1552,-26.11,2023-01-22,1111,13,Leisure,Activities
1552,1553,-66.93,2024-02-04,1111,16,Leisure,Restaurant
1553,1554,-317.27,2023-07-12,2222,23,Taxes,Income Taxes
1554,1555,-351.4,2023-01-27,3333,10,Holidays,Hotel Stays
1555,1556,-116.76,2024-07-17,3333,10,Holidays,Hotel Stays
1556,1557,-109.74,2024-06-02,2222,18,Health,Medical Appointments
1557,1558,-15.15,2023-03-04,3333,25,Public Transports,Train
1558,1559,-199.58,2025-07-19,2222,18,Health,Medical Appointments
1559,1560,-97.34,2023-08-01,1111,6,Home Expenses,Electricity
1560,1561,-12.6,2023-11-10,3333,13,Leisure,Activities
1561,1562,-77.77,2023-09-27,1111,28,Clothing,Clothes
1562,1563,-258.52,2023-09-02,1111,15,Groceries,Groceries
1563,1564,-102.87,2023-05-08,2222,16,Leisure,Restaurant
1564,1565,-865.0,2024-07-22,1111,4,Purchases,Electronics
1565,1566,-65.26,2023-02-04,2222,25,Public Transports,Train
1566,1567,-43.17,2024-10-10,3333,26,Public Transports,Bus
1567,1568,-140.57,2025-01-20,3333,6,Home Expenses,Electricity
1568,1569,-144.05,2025-04-05,2222,1,Car,Fuel
1569,1570,-35.13,2023-05-14,1111,26,Public Transports,Bus
1570,1571,-23.28,2024-06-30,1111,21,Health,Pharmacy
1571,1572,-94.34,2024-07-18,3333,6,Home Expenses,Electricity
1572,1573,-231.52,2025-04-18,1111,7,Home Expenses,Heating
1573,1574,-77.21,2023-01-07,2222,25,Public Transports,Train
1574,1575,-380.28,2023-08-30,2222,10,Holidays,Hotel Stays
1575,1576,-93.86,2023-06-26,3333,16,Leisure,Restaurant
1576,1577,-31.46,2023-07-05,1111,16,Leisure,Restaurant
1577,1578,-53.33,2024-10-12,3333,28,Clothing,Clothes
1578,1579,-96.92,2023-12-13,1111,25,Public Transports,Train
1579,1580,-220.35,2025-07-31,1111,7,Home Expenses,Heating
1580,1581,-284.67,2024-09-22,3333,28,Clothing,Clothes
1581,1582,-94.84,2024-01-27,3333,25,Public Transports,Train
1582,1583,-65.84,2023-04-20,2222,28,Clothing,Clothes
1583,1584,-71.67,2024-07-25,1111,27,Clothing,Shoes
1584,1585,-320.88,2024-04-07,1111,23,Taxes,Income Taxes
1585,1586,-541.78,2023-12-29,2222,10,Holidays,Hotel Stays
1586,1587,-448.78,2024-06-25,1111,10,Holidays,Hotel Stays
1587,1588,-103.27,2025-01-14,2222,18,Health,Medical Appointments
1588,1589,-57.07,2023-12-16,1111,25,Public Transports,Train
1589,1590,-369.98,2024-03-07,3333,23,Taxes,Income Taxes
1590,1591,-136.73,2024-08-14,1111,15,Groceries,Groceries
1591,1592,729.69,2025-10-28,3333,12,Income,Investiments
1592,1593,-244.46,2023-07-05,3333,28,Clothing,Clothes
1593,1594,-136.81,2025-08-15,2222,7,Home Expenses,Heating
1594,1595,-278.92,2025-11-24,3333,2,Car,Maintenance
1595,1596,-26.78,2023-10-14,2222,25,Public Transports,Train
1596,1597,-326.09,2025-02-12,3333,23,Taxes,Income Taxes
1597,1598,-730.89,2024-10-22,3333,23,Taxes,Income Taxes
1598,1599,-648.0,2023-01-17,1111,4,Purchases,Electronics
1599,1600,-168.87,2024-11-20,3333,15,Groceries,Groceries
1600,1601,-227.76,2025-01-03,2222,4,Purchases,Electronics
1601,1602,-96.68,2024-01-17,1111,6,Home Expenses,Electricity
1602,1603,-125.2,2025-07-23,3333,16,Leisure,Restaurant
1603,1604,-586.15,2025-03-28,2222,23,Taxes,Income Taxes
1604,1605,-452.57,2025-02-03,3333,9,Holidays,Airplane
1605,1606,534.3,2025-04-01,2222,12,Income,Investiments
1606,1607,-292.11,2024-04-24,3333,2,Car,Maintenance
1607,1608,-449.94,2024-07-05,3333,4,Purchases,Electronics
1608,1609,-31.69,2023-12-02,3333,14,Leisure,Bar
1609,1610,-142.24,2024-02-11,3333,6,Home Expenses,Electricity
1610,1611,-33.9,2024-11-13,1111,5,Home Expenses,Water
1611,1612,-75.67,2023-10-17,2222,3,Purchases,Home Items
1612,1613,-71.48,2025-08-01,1111,16,Leisure,Restaurant
1613,1614,-11.64,2023-12-19,2222,26,Public Transports,Bus
1614,1615,-70.09,2024-04-28,1111,11,Holidays,Extra Holiday Expenses
1615,1616,-72.54,2024-05-16,1111,15,Groceries,Groceries
1616,1617,-29.99,2025-02-05,1111,26,Public Transports,Bus
1617,1618,-73.9,2023-07-24,2222,18,Health,Medical Appointments
1618,1619,-74.94,2024-03-11,2222,16,Leisure,Restaurant
1619,1620,-21.93,2025-08-07,3333,26,Public Transports,Bus
1620,1621,-963.06,2023-07-16,2222,9,Holidays,Airplane
1621,1622,-39.55,2023-10-01,2222,5,Home Expenses,Water
1622,1623,908.22,2025-05-19,3333,12,Income,Investiments
1623,1624,-29.04,2024-12-11,2222,14,Leisure,Bar
1624,1625,-38.32,2023-02-25,1111,26,Public Transports,Bus
1625,1626,-38.91,2024-04-26,2222,16,Leisure,Restaurant
1626,1627,-40.59,2023-01-04,3333,13,Leisure,Activities
1627,1628,-20.0,2024-09-02,3333,24,Telecom,Telecom
1628,1629,-338.08,2024-01-20,1111,9,Holidays,Airplane
1629,1630,-146.43,2023-07-10,2222,7,Home Expenses,Heating
1630,1631,-34.43,2025-05-21,1111,14,Leisure,Bar
1631,1632,-127.77,2025-09-11,1111,11,Holidays,Extra Holiday Expenses
1632,1633,-579.26,2025-05-13,1111,10,Holidays,Hotel Stays
1633,1634,-89.82,2025-11-25,1111,6,Home Expenses,Electricity
1634,1635,-124.81,2024-12-10,3333,16,Leisure,Restaurant
1635,1636,-57.38,2025-04-08,1111,28,Clothing,Clothes
1636,1637,-81.9,2025-11-04,2222,6,Home Expenses,Electricity
1637,1638,-25.46,2025-09-22,3333,26,Public Transports,Bus
1638,1639,-23.08,2023-04-22,2222,26,Public Transports,Bus
1639,1640,-114.66,2023-08-26,3333,15,Groceries,Groceries
1640,1641,-85.27,2025-08-27,3333,16,Leisure,Restaurant
1641,1642,859.75,2025-01-17,1111,12,Income,Investiments
1642,1643,-148.07,2025-02-24,3333,6,Home Expenses,Electricity
1643,1644,-47.07,2024-11-21,3333,3,Purchases,Home Items
1644,1645,-280.49,2025-11-20,3333,23,Taxes,Income Taxes
1645,1646,-265.5,2025-06-09,1111,28,Clothing,Clothes
1646,1647,-56.62,2023-09-06,2222,16,Leisure,Restaurant
1647,1648,-67.72,2025-01-26,2222,16,Leisure,Restaurant
1648,1649,-134.37,2024-08-29,1111,15,Groceries,Groceries
1649,1650,-41.38,2024-08-23,2222,16,Leisure,Restaurant
1650,1651,-54.38,2024-10-26,2222,15,Groceries,Groceries
1651,1652,-13.21,2023-08-17,2222,25,Public Transports,Train
1652,1653,-39.89,2025-03-22,1111,28,Clothing,Clothes
1653,1654,-58.4,2023-07-13,1111,6,Home Expenses,Electricity
1654,1655,-69.05,2025-10-07,2222,28,Clothing,Clothes
1655,1656,-272.69,2025-07-27,3333,10,Holidays,Hotel Stays
1656,1657,-42.21,2025-07-27,1111,16,Leisure,Restaurant
1657,1658,-78.79,2023-03-20,1111,3,Purchases,Home Items
1658,1659,-20.0,2025-06-04,2222,24,Telecom,Telecom
1659,1660,-98.22,2023-06-11,2222,21,Health,Pharmacy
1660,1661,-77.43,2025-05-15,2222,25,Public Transports,Train
1661,1662,-68.39,2024-06-10,3333,1,Car,Fuel
1662,1663,-76.84,2023-06-12,2222,25,Public Transports,Train
1663,1664,-803.96,2024-06-18,2222,4,Purchases,Electronics
1664,1665,-55.7,2024-05-14,3333,16,Leisure,Restaurant
1665,1666,-131.04,2025-08-26,1111,2,Car,Maintenance
1666,1667,-118.7,2024-01-16,2222,15,Groceries,Groceries
1667,1668,-70.43,2025-03-27,1111,21,Health,Pharmacy
1668,1669,-17.82,2023-01-11,2222,26,Public Transports,Bus
1669,1670,-84.12,2025-04-28,3333,7,Home Expenses,Heating
1670,1671,-38.24,2025-08-05,3333,5,Home Expenses,Water
1671,1672,-38.63,2024-03-29,1111,25,Public Transports,Train
1672,1673,-120.9,2024-03-28,1111,1,Car,Fuel
1673,1674,-44.39,2025-08-01,3333,16,Leisure,Restaurant
1674,1675,-208.69,2024-11-04,3333,15,Groceries,Groceries
1675,1676,-26.4,2023-01-26,2222,14,Leisure,Bar
1676,1677,387.68,2025-06-29,1111,12,Income,Investiments
1677,1678,-131.07,2025-10-18,1111,16,Leisure,Restaurant
1678,1679,-75.82,2025-03-09,2222,16,Leisure,Restaurant
1679,1680,-6.45,2023-06-10,3333,14,Leisure,Bar
1680,1681,-134.2,2024-12-08,1111,18,Health,Medical Appointments
1681,1682,-244.56,2025-01-26,2222,7,Home Expenses,Heating
1682,1683,-237.71,2025-07-13,3333,11,Holidays,Extra Holiday Expenses
1683,1684,-23.84,2023-12-08,3333,16,Leisure,Restaurant
1684,1685,-60.84,2025-04-30,1111,13,Leisure,Activities
1685,1686,-189.11,2025-10-02,1111,11,Holidays,Extra Holiday Expenses
1686,1687,-46.45,2023-09-27,2222,14,Leisure,Bar
1687,1688,-20.0,2025-09-05,1111,24,Telecom,Telecom
1688,1689,-14.82,2023-08-15,3333,14,Leisure,Bar
1689,1690,-94.66,2023-11-22,3333,11,Holidays,Extra Holiday Expenses
1690,1691,-29.75,2024-12-21,1111,14,Leisure,Bar
1691,1692,-275.11,2024-07-25,2222,15,Groceries,Groceries
1692,1693,-66.72,2024-10-12,3333,13,Leisure,Activities
1693,1694,-62.6,2024-04-06,2222,16,Leisure,Restaurant
1694,1695,-163.52,2024-08-09,2222,18,Health,Medical Appointments
1695,1696,-142.39,2023-12-30,2222,6,Home Expenses,Electricity
1696,1697,-50.83,2024-11-15,2222,11,Holidays,Extra Holiday Expenses
1697,1698,-25.5,2023-07-21,2222,25,Public Transports,Train
1698,1699,-557.17,2025-05-06,2222,23,Taxes,Income Taxes
1699,1700,-220.01,2024-04-04,1111,7,Home Expenses,Heating
1700,1701,-20.0,2024-12-01,3333,24,Telecom,Telecom
1701,1702,-612.5,2023-02-16,2222,23,Taxes,Income Taxes
1702,1703,-42.5,2025-08-24,3333,16,Leisure,Restaurant
1703,1704,-191.33,2023-02-16,3333,3,Purchases,Home Items
1704,1705,-74.18,2025-03-08,3333,16,Leisure,Restaurant
1705,1706,-87.71,2023-11-27,2222,21,Health,Pharmacy
1706,1707,-75.08,2024-05-05,1111,13,Leisure,Activities
1707,1708,-190.57,2024-02-14,2222,18,Health,Medical Appointments
1708,1709,-38.79,2023-03-05,1111,5,Home Expenses,Water
1709,1710,-422.83,2024-05-16,3333,23,Taxes,Income Taxes
1710,1711,-52.18,2024-05-10,1111,16,Leisure,Restaurant
1711,1712,-85.03,2023-08-16,3333,16,Leisure,Restaurant
1712,1713,884.88,2023-11-23,1111,12,Income,Investiments
1713,1714,-113.87,2023-05-24,1111,16,Leisure,Restaurant
1714,1715,-38.73,2025-04-12,3333,28,Clothing,Clothes
1715,1716,-179.33,2023-05-25,2222,18,Health,Medical Appointments
1716,1717,-541.68,2023-09-05,3333,10,Holidays,Hotel Stays
1717,1718,-20.0,2023-08-04,2222,24,Telecom,Telecom
1718,1719,-174.16,2023-05-03,2222,18,Health,Medical Appointments
1719,1720,-42.27,2023-03-23,2222,14,Leisure,Bar
1720,1721,-37.25,2025-11-13,3333,14,Leisure,Bar
1721,1722,-49.6,2023-09-12,1111,25,Public Transports,Train
1722,1723,-55.41,2023-08-17,3333,5,Home Expenses,Water
1723,1724,-86.65,2024-11-26,1111,6,Home Expenses,Electricity
1724,1725,-995.55,2024-03-06,2222,9,Holidays,Airplane
1725,1726,-363.52,2023-06-01,2222,4,Purchases,Electronics
1726,1727,-108.48,2024-05-16,2222,27,Clothing,Shoes
1727,1728,365.76,2025-06-29,2222,12,Income,Investiments
1728,1729,-110.94,2024-07-17,3333,16,Leisure,Restaurant
1729,1730,-235.56,2023-10-31,3333,2,Car,Maintenance
1730,1731,-56.49,2025-01-29,3333,11,Holidays,Extra Holiday Expenses
1731,1732,-74.24,2024-09-20,3333,13,Leisure,Activities
1732,1733,-106.76,2024-09-16,2222,6,Home Expenses,Electricity
1733,1734,-99.18,2024-08-26,1111,27,Clothing,Shoes
1734,1735,-247.4,2023-09-21,1111,28,Clothing,Clothes
